album_id,album_id_matrix,artist_id,artist_id_matrix,play_count
al_10447,10447,ar_546,546,266
al_10448,10448,ar_546,546,94939
al_10449,10449,ar_2844,2844,14554655
al_10450,10450,ar_5671,5671,53401
al_10451,10451,ar_2833,2833,2913485
al_10452,10452,ar_5672,5672,408501
al_10453,10453,ar_289,289,14473042
al_10454,10454,ar_2833,2833,13280160
al_10455,10455,ar_5674,5674,3880570
al_10456,10456,ar_5675,5675,63456
al_10457,10457,ar_5676,5676,203518
al_10458,10458,ar_518,518,1211707
al_10459,10459,ar_518,518,678898
al_10460,10460,ar_1191,1191,2288536
al_10461,10461,ar_5678,5678,2510
al_10462,10462,ar_518,518,776
al_10463,10463,ar_518,518,99
al_10464,10464,ar_5679,5679,7204
al_10465,10465,ar_46,46,22996063
al_10466,10466,ar_722,722,51685
al_10467,10467,ar_1665,1665,247953
al_10468,10468,ar_3726,3726,1499059
al_10469,10469,ar_1665,1665,62713
al_10470,10470,ar_1665,1665,759062
al_10471,10471,ar_5681,5681,176885
al_10472,10472,ar_4574,4574,679426
al_10473,10473,ar_5682,5682,234618
al_10474,10474,ar_5683,5683,5277218
al_10475,10475,ar_5684,5684,7463
al_10476,10476,ar_5667,5667,60145
al_10477,10477,ar_5685,5685,21139
al_10478,10478,ar_5686,5686,1063178
al_10479,10479,ar_5688,5688,470
al_10480,10480,ar_5689,5689,3147
al_10481,10481,ar_2721,2721,3216975
al_10482,10482,ar_5690,5690,13983
al_10483,10483,ar_1665,1665,48150
al_10484,10484,ar_2736,2736,30382
al_10485,10485,ar_5691,5691,20949
al_10486,10486,ar_974,974,3396
al_10487,10487,ar_5692,5692,8539
al_10488,10488,ar_5693,5693,1665290
al_10489,10489,ar_5694,5694,81
al_10490,10490,ar_1665,1665,584
al_10491,10491,ar_1565,1565,374163
al_10492,10492,ar_5697,5697,199161
al_10493,10493,ar_5698,5698,439811
al_10494,10494,ar_5699,5699,175
al_10495,10495,ar_5700,5700,1351984
al_10496,10496,ar_5701,5701,2869
al_10497,10497,ar_5702,5702,1756305
al_10498,10498,ar_238,238,3498
al_10499,10499,ar_1122,1122,823496
al_10500,10500,ar_5703,5703,37
al_10501,10501,ar_4884,4884,3696446
al_10502,10502,ar_5704,5704,2804
al_10503,10503,ar_1565,1565,18174
al_10504,10504,ar_5705,5705,84969
al_10505,10505,ar_5226,5226,1401223
al_10506,10506,ar_5707,5707,565
al_10507,10507,ar_1665,1665,793822
al_10508,10508,ar_1857,1857,3480109
al_10509,10509,ar_532,532,4912027
al_10510,10510,ar_1207,1207,328
al_10511,10511,ar_5708,5708,3892783
al_10512,10512,ar_3836,3836,450
al_10513,10513,ar_1773,1773,8794455
al_10514,10514,ar_3572,3572,5747285
al_10515,10515,ar_5709,5709,71373
al_10516,10516,ar_409,409,3233689
al_10517,10517,ar_5710,5710,257866
al_10518,10518,ar_5711,5711,229829
al_10519,10519,ar_5712,5712,1042
al_10520,10520,ar_5714,5714,156165
al_10521,10521,ar_5715,5715,40
al_10522,10522,ar_3613,3613,10290253
al_10523,10523,ar_5716,5716,28834
al_10524,10524,ar_355,355,356266
al_10525,10525,ar_5212,5212,251513
al_10526,10526,ar_5717,5717,6188539
al_10527,10527,ar_1371,1371,8689
al_10528,10528,ar_366,366,443594
al_10529,10529,ar_3104,3104,11314161
al_10530,10530,ar_3572,3572,4522110
al_10531,10531,ar_5718,5718,2425969
al_10532,10532,ar_5657,5657,23076
al_10533,10533,ar_3614,3614,5062585
al_10534,10534,ar_5720,5720,3543651
al_10535,10535,ar_5721,5721,562132
al_10536,10536,ar_5722,5722,75800
al_10537,10537,ar_149,149,24071
al_10538,10538,ar_5723,5723,556010
al_10539,10539,ar_5429,5429,241690
al_10540,10540,ar_5724,5724,494814
al_10541,10541,ar_5725,5725,116946
al_10542,10542,ar_4693,4693,9641
al_10543,10543,ar_238,238,81240
al_10544,10544,ar_5726,5726,4042732
al_10545,10545,ar_5727,5727,879
al_10546,10546,ar_4525,4525,53475612
al_10547,10547,ar_5429,5429,5901064
al_10548,10548,ar_5729,5729,1460759
al_10549,10549,ar_1675,1675,1666
al_10550,10550,ar_5730,5730,92
al_10551,10551,ar_5429,5429,753306
al_10552,10552,ar_5252,5252,4997
al_10553,10553,ar_1318,1318,2813
al_10554,10554,ar_5732,5732,6766
al_10555,10555,ar_5733,5733,2709523
al_10556,10556,ar_5734,5734,24708
al_10557,10557,ar_5322,5322,403467
al_10558,10558,ar_5429,5429,15653
al_10559,10559,ar_113,113,1333
al_10560,10560,ar_1382,1382,3176083
al_10561,10561,ar_3578,3578,1309670
al_10562,10562,ar_5736,5736,80
al_10563,10563,ar_5737,5737,762144
al_10564,10564,ar_4066,4066,19569
al_10565,10565,ar_1368,1368,1637
al_10566,10566,ar_5738,5738,8321
al_10567,10567,ar_5739,5739,36552
al_10568,10568,ar_5740,5740,9341866
al_10569,10569,ar_5741,5741,400060
al_10570,10570,ar_5263,5263,22063
al_10571,10571,ar_5743,5743,700148
al_10572,10572,ar_5737,5737,259442
al_10573,10573,ar_5744,5744,887515
al_10574,10574,ar_152,152,158313
al_10575,10575,ar_5745,5745,29609
al_10576,10576,ar_5746,5746,521781
al_10577,10577,ar_5745,5745,394853
al_10578,10578,ar_5745,5745,69997
al_10579,10579,ar_5745,5745,1219697
al_10580,10580,ar_5747,5747,60489
al_10581,10581,ar_5748,5748,2076504
al_10582,10582,ar_5749,5749,1582095
al_10583,10583,ar_5745,5745,94173
al_10584,10584,ar_5750,5750,1808497
al_10585,10585,ar_5751,5751,3846793
al_10586,10586,ar_5750,5750,3745577
al_10587,10587,ar_5745,5745,1212517
al_10588,10588,ar_3475,3475,627
al_10589,10589,ar_181,181,7283
al_10590,10590,ar_5749,5749,103697
al_10591,10591,ar_5750,5750,2320340
al_10592,10592,ar_5750,5750,1180809
al_10593,10593,ar_5750,5750,3615103
al_10594,10594,ar_5750,5750,443422
al_10595,10595,ar_5749,5749,84472
al_10596,10596,ar_5749,5749,50143
al_10597,10597,ar_5754,5754,84969
al_10598,10598,ar_5466,5466,266834
al_10599,10599,ar_5466,5466,27874
al_10600,10600,ar_2691,2691,230979
al_10601,10601,ar_5756,5756,941537
al_10602,10602,ar_5512,5512,59
al_10603,10603,ar_5512,5512,421642
al_10604,10604,ar_5512,5512,1156
al_10605,10605,ar_5756,5756,1378154
al_10606,10606,ar_5512,5512,93398
al_10607,10607,ar_5758,5758,70097
al_10608,10608,ar_5760,5760,6709537
al_10609,10609,ar_5754,5754,84
al_10610,10610,ar_590,590,196908
al_10611,10611,ar_5512,5512,10500
al_10612,10612,ar_5512,5512,6262
al_10613,10613,ar_137,137,19375192
al_10614,10614,ar_5761,5761,256
al_10615,10615,ar_5762,5762,13489
al_10616,10616,ar_3646,3646,13153863
al_10617,10617,ar_5763,5763,387817
al_10618,10618,ar_5764,5764,1853819
al_10619,10619,ar_4352,4352,1201693
al_10620,10620,ar_2427,2427,452993
al_10621,10621,ar_5765,5765,1649
al_10622,10622,ar_5349,5349,625
al_10623,10623,ar_587,587,2110
al_10624,10624,ar_2427,2427,229183
al_10625,10625,ar_3095,3095,377814
al_10626,10626,ar_5766,5766,106372
al_10627,10627,ar_2721,2721,26452
al_10628,10628,ar_2721,2721,2959
al_10629,10629,ar_2721,2721,5182
al_10630,10630,ar_2721,2721,392370
al_10631,10631,ar_2721,2721,210014
al_10632,10632,ar_2721,2721,149682
al_10633,10633,ar_2721,2721,675576
al_10634,10634,ar_2721,2721,2235068
al_10635,10635,ar_2721,2721,110692
al_10636,10636,ar_2721,2721,85261
al_10637,10637,ar_2721,2721,252408
al_10638,10638,ar_2721,2721,257205
al_10639,10639,ar_2721,2721,3221
al_10640,10640,ar_2721,2721,28433
al_10641,10641,ar_2721,2721,2596722
al_10642,10642,ar_2721,2721,5701
al_10643,10643,ar_2721,2721,120156
al_10644,10644,ar_2721,2721,586552
al_10645,10645,ar_2721,2721,7836
al_10646,10646,ar_2721,2721,1871368
al_10647,10647,ar_2721,2721,662419
al_10648,10648,ar_5768,5768,2368
al_10649,10649,ar_5769,5769,20995
al_10650,10650,ar_2721,2721,164595
al_10651,10651,ar_4916,4916,2604891
al_10652,10652,ar_5770,5770,156769
al_10653,10653,ar_5771,5771,45786
al_10654,10654,ar_4903,4903,60
al_10655,10655,ar_5526,5526,530591
al_10656,10656,ar_5772,5772,2048
al_10657,10657,ar_4916,4916,591279
al_10658,10658,ar_5773,5773,84969
al_10659,10659,ar_5774,5774,35815
al_10660,10660,ar_3342,3342,283170
al_10661,10661,ar_5774,5774,430555
al_10662,10662,ar_5775,5775,74174
al_10663,10663,ar_5442,5442,49505
al_10664,10664,ar_5773,5773,221
al_10665,10665,ar_5444,5444,99981
al_10666,10666,ar_5322,5322,157241
al_10667,10667,ar_4631,4631,3895308
al_10668,10668,ar_5774,5774,17873
al_10669,10669,ar_5774,5774,8937
al_10670,10670,ar_5322,5322,27
al_10671,10671,ar_5442,5442,1483500
al_10672,10672,ar_5442,5442,116139
al_10673,10673,ar_5442,5442,219652
al_10674,10674,ar_5776,5776,112655
al_10675,10675,ar_5774,5774,227176
al_10676,10676,ar_5322,5322,89483
al_10677,10677,ar_5774,5774,35
al_10678,10678,ar_5322,5322,41226
al_10679,10679,ar_5778,5778,10332
al_10680,10680,ar_5779,5779,4
al_10681,10681,ar_5322,5322,135
al_10682,10682,ar_5780,5780,896767
al_10683,10683,ar_5781,5781,14066
al_10684,10684,ar_4631,4631,241444
al_10685,10685,ar_5774,5774,19999
al_10686,10686,ar_2593,2593,4754513
al_10687,10687,ar_5782,5782,90179
al_10688,10688,ar_5783,5783,1913024
al_10689,10689,ar_5774,5774,17611
al_10690,10690,ar_839,839,8277408
al_10691,10691,ar_5209,5209,219935
al_10692,10692,ar_5779,5779,43081
al_10693,10693,ar_5784,5784,353982
al_10694,10694,ar_5442,5442,188
al_10695,10695,ar_3383,3383,2969636
al_10696,10696,ar_5774,5774,4
al_10697,10697,ar_5444,5444,273048
al_10698,10698,ar_5785,5785,57148
al_10699,10699,ar_5786,5786,742310
al_10700,10700,ar_5774,5774,1506
al_10701,10701,ar_5787,5787,151464
al_10702,10702,ar_5444,5444,26222
al_10703,10703,ar_5779,5779,48084
al_10704,10704,ar_1033,1033,32156
al_10705,10705,ar_5322,5322,82160
al_10706,10706,ar_5789,5789,1309202
al_10707,10707,ar_5779,5779,57
al_10708,10708,ar_3342,3342,381120
al_10709,10709,ar_5790,5790,537930
al_10710,10710,ar_5791,5791,152823
al_10711,10711,ar_5774,5774,225529
al_10712,10712,ar_3242,3242,541679
al_10713,10713,ar_5792,5792,606
al_10714,10714,ar_5793,5793,27
al_10715,10715,ar_1274,1274,1468186
al_10716,10716,ar_5256,5256,575315
al_10717,10717,ar_5256,5256,140
al_10718,10718,ar_5794,5794,2909113
al_10719,10719,ar_5795,5795,4956
al_10720,10720,ar_5797,5797,20312
al_10721,10721,ar_3715,3715,1198023
al_10722,10722,ar_1133,1133,1158174
al_10723,10723,ar_5798,5798,171388
al_10724,10724,ar_5799,5799,9870895
al_10725,10725,ar_5800,5800,576326
al_10726,10726,ar_4451,4451,1296519
al_10727,10727,ar_5802,5802,632131
al_10728,10728,ar_288,288,1581978
al_10729,10729,ar_5801,5801,1495688
al_10730,10730,ar_5804,5804,871544
al_10731,10731,ar_5803,5803,35407
al_10732,10732,ar_5803,5803,846110
al_10733,10733,ar_154,154,3213764
al_10734,10734,ar_154,154,17021553
al_10735,10735,ar_5805,5805,4015
al_10736,10736,ar_5803,5803,341028
al_10737,10737,ar_294,294,40001
al_10738,10738,ar_154,154,9987655
al_10739,10739,ar_5806,5806,102397
al_10740,10740,ar_525,525,17207
al_10741,10741,ar_294,294,12408684
al_10742,10742,ar_5807,5807,243976
al_10743,10743,ar_525,525,398482
al_10744,10744,ar_5808,5808,6311768
al_10745,10745,ar_5808,5808,8180140
al_10746,10746,ar_5809,5809,2018928
al_10747,10747,ar_5810,5810,605615
al_10748,10748,ar_5811,5811,127332
al_10749,10749,ar_5025,5025,393575
al_10750,10750,ar_1773,1773,43296477
al_10751,10751,ar_5025,5025,1557686
al_10752,10752,ar_5813,5813,77
al_10753,10753,ar_305,305,11350361
al_10754,10754,ar_5814,5814,17684
al_10755,10755,ar_305,305,16092
al_10756,10756,ar_1773,1773,2551905
al_10757,10757,ar_5815,5815,2720867
al_10758,10758,ar_325,325,993323
al_10759,10759,ar_2362,2362,25688
al_10760,10760,ar_5814,5814,5173887
al_10761,10761,ar_5814,5814,2830966
al_10762,10762,ar_46,46,4163
al_10763,10763,ar_5025,5025,1211
al_10764,10764,ar_1773,1773,44669
al_10765,10765,ar_5816,5816,694559
al_10766,10766,ar_305,305,853484
al_10767,10767,ar_5814,5814,6489489
al_10768,10768,ar_1773,1773,25585711
al_10769,10769,ar_1773,1773,61225
al_10770,10770,ar_3581,3581,1975179
al_10771,10771,ar_325,325,145217
al_10772,10772,ar_5814,5814,11003
al_10773,10773,ar_1715,1715,27
al_10774,10774,ar_325,325,1050048
al_10775,10775,ar_1773,1773,853321
al_10776,10776,ar_5814,5814,7253582
al_10777,10777,ar_1773,1773,15593470
al_10778,10778,ar_5817,5817,88671
al_10779,10779,ar_5815,5815,3452139
al_10780,10780,ar_1773,1773,17623003
al_10781,10781,ar_1773,1773,415950
al_10782,10782,ar_1773,1773,54586
al_10783,10783,ar_5814,5814,563
al_10784,10784,ar_5818,5818,1455308
al_10785,10785,ar_1773,1773,1980477
al_10786,10786,ar_305,305,5539
al_10787,10787,ar_149,149,8613456
al_10788,10788,ar_520,520,1089390
al_10789,10789,ar_157,157,16718033
al_10790,10790,ar_4622,4622,176
al_10791,10791,ar_4622,4622,295620
al_10792,10792,ar_5819,5819,6966
al_10793,10793,ar_5820,5820,2743649
al_10794,10794,ar_5821,5821,2168
al_10795,10795,ar_222,222,7588363
al_10796,10796,ar_5822,5822,416
al_10797,10797,ar_5823,5823,142
al_10798,10798,ar_5824,5824,2368605
al_10799,10799,ar_5050,5050,520545
al_10800,10800,ar_5825,5825,2449536
al_10801,10801,ar_5826,5826,449
al_10802,10802,ar_5827,5827,9865
al_10803,10803,ar_2969,2969,659668
al_10804,10804,ar_206,206,3359899
al_10805,10805,ar_5828,5828,114
al_10806,10806,ar_5829,5829,7706
al_10807,10807,ar_5830,5830,955
al_10808,10808,ar_5831,5831,553719
al_10809,10809,ar_5832,5832,10310
al_10810,10810,ar_5833,5833,40011
al_10811,10811,ar_2186,2186,1669897
al_10812,10812,ar_5834,5834,145884
al_10813,10813,ar_1380,1380,678267
al_10814,10814,ar_5828,5828,294
al_10815,10815,ar_2991,2991,563
al_10816,10816,ar_5835,5835,1461
al_10817,10817,ar_5836,5836,5319525
al_10818,10818,ar_5837,5837,11039
al_10819,10819,ar_5839,5839,467599
al_10820,10820,ar_5828,5828,84969
al_10821,10821,ar_854,854,23079
al_10822,10822,ar_771,771,562
al_10823,10823,ar_5841,5841,3684
al_10824,10824,ar_5842,5842,295625
al_10825,10825,ar_5828,5828,84969
al_10826,10826,ar_4259,4259,20543
al_10827,10827,ar_4259,4259,927381
al_10828,10828,ar_5844,5844,38132
al_10829,10829,ar_4259,4259,144
al_10830,10830,ar_2651,2651,3442636
al_10831,10831,ar_5845,5845,327623
al_10832,10832,ar_4259,4259,1345863
al_10833,10833,ar_1508,1508,4234
al_10834,10834,ar_2271,2271,598739
al_10835,10835,ar_943,943,7559
al_10836,10836,ar_943,943,25723750
al_10837,10837,ar_4259,4259,596
al_10838,10838,ar_5458,5458,1855731
al_10839,10839,ar_3137,3137,795650
al_10840,10840,ar_5847,5847,316822
al_10841,10841,ar_2271,2271,1028313
al_10842,10842,ar_5848,5848,21968
al_10843,10843,ar_2583,2583,9712
al_10844,10844,ar_1703,1703,717737
al_10845,10845,ar_5849,5849,1268437
al_10846,10846,ar_943,943,7312222
al_10847,10847,ar_3137,3137,4165945
al_10848,10848,ar_939,939,567
al_10849,10849,ar_5458,5458,45887
al_10850,10850,ar_5850,5850,963571
al_10851,10851,ar_5782,5782,1395991
al_10852,10852,ar_5851,5851,6658
al_10853,10853,ar_5458,5458,10067
al_10854,10854,ar_4301,4301,96560
al_10855,10855,ar_5852,5852,497135
al_10856,10856,ar_4575,4575,128288
al_10857,10857,ar_4259,4259,30238
al_10858,10858,ar_4259,4259,48
al_10859,10859,ar_5855,5855,235
al_10860,10860,ar_315,315,1059793
al_10861,10861,ar_5855,5855,15374
al_10862,10862,ar_4093,4093,183154
al_10863,10863,ar_5856,5856,89344
al_10864,10864,ar_1287,1287,4931778
al_10865,10865,ar_5857,5857,15166017
al_10866,10866,ar_3238,3238,1557
al_10867,10867,ar_5858,5858,4248027
al_10868,10868,ar_3238,3238,156635
al_10869,10869,ar_3238,3238,116391
al_10870,10870,ar_5422,5422,85616
al_10871,10871,ar_942,942,5274245
al_10872,10872,ar_5859,5859,1951344
al_10873,10873,ar_5856,5856,230
al_10874,10874,ar_1346,1346,905045
al_10875,10875,ar_717,717,2999817
al_10876,10876,ar_1287,1287,18366549
al_10877,10877,ar_5860,5860,2984255
al_10878,10878,ar_3238,3238,483
al_10879,10879,ar_671,671,261566
al_10880,10880,ar_5861,5861,34590
al_10881,10881,ar_2602,2602,19584
al_10882,10882,ar_5238,5238,6810162
al_10883,10883,ar_330,330,82859
al_10884,10884,ar_5862,5862,877128
al_10885,10885,ar_3238,3238,134719
al_10886,10886,ar_5863,5863,49554665
al_10887,10887,ar_3238,3238,201
al_10888,10888,ar_5864,5864,303
al_10889,10889,ar_5863,5863,36188
al_10890,10890,ar_5268,5268,524889
al_10891,10891,ar_3238,3238,158025
al_10892,10892,ar_5855,5855,5297
al_10893,10893,ar_89,89,16757
al_10894,10894,ar_5865,5865,20203
al_10895,10895,ar_5864,5864,40423
al_10896,10896,ar_5866,5866,1685
al_10897,10897,ar_5866,5866,1161753
al_10898,10898,ar_89,89,31775519
al_10899,10899,ar_5866,5866,157848
al_10900,10900,ar_5864,5864,608
al_10901,10901,ar_5871,5871,1705693
al_10902,10902,ar_1300,1300,964418
al_10903,10903,ar_851,851,16038
al_10904,10904,ar_851,851,7752
al_10905,10905,ar_851,851,928576
al_10906,10906,ar_294,294,4578852
al_10907,10907,ar_5872,5872,42652
al_10908,10908,ar_5401,5401,665272
al_10909,10909,ar_609,609,5041716
al_10910,10910,ar_218,218,26448630
al_10911,10911,ar_218,218,4519
al_10912,10912,ar_5873,5873,787371
al_10913,10913,ar_218,218,6288
al_10914,10914,ar_5874,5874,16454
al_10915,10915,ar_218,218,4285
al_10916,10916,ar_218,218,14647371
al_10917,10917,ar_5875,5875,7484
al_10918,10918,ar_5874,5874,1136790
al_10919,10919,ar_1965,1965,69234
al_10920,10920,ar_218,218,264447
al_10921,10921,ar_218,218,2064436
al_10922,10922,ar_5874,5874,16426
al_10923,10923,ar_1855,1855,3747810
al_10924,10924,ar_5876,5876,1089531
al_10925,10925,ar_5877,5877,20390180
al_10926,10926,ar_5878,5878,459271
al_10927,10927,ar_5879,5879,41554
al_10928,10928,ar_218,218,17101409
al_10929,10929,ar_5881,5881,1287
al_10930,10930,ar_5883,5883,15149
al_10931,10931,ar_1965,1965,2026640
al_10932,10932,ar_5875,5875,20098
al_10933,10933,ar_5884,5884,110463
al_10934,10934,ar_5874,5874,15414
al_10935,10935,ar_5885,5885,235274
al_10936,10936,ar_5887,5887,225
al_10937,10937,ar_5874,5874,761
al_10938,10938,ar_284,284,463181
al_10939,10939,ar_5885,5885,255958
al_10940,10940,ar_5889,5889,8
al_10941,10941,ar_218,218,297762
al_10942,10942,ar_5892,5892,132667
al_10943,10943,ar_3137,3137,11359
al_10944,10944,ar_5893,5893,9426
al_10945,10945,ar_5894,5894,8313
al_10946,10946,ar_3137,3137,2431175
al_10947,10947,ar_5887,5887,242227
al_10948,10948,ar_218,218,17598
al_10949,10949,ar_5895,5895,112154
al_10950,10950,ar_5896,5896,8529
al_10951,10951,ar_5883,5883,424
al_10952,10952,ar_4455,4455,23383003
al_10953,10953,ar_4616,4616,12756861
al_10954,10954,ar_1855,1855,16689
al_10955,10955,ar_5891,5891,46221
al_10956,10956,ar_1965,1965,5031388
al_10957,10957,ar_5880,5880,9341
al_10958,10958,ar_4616,4616,936454
al_10959,10959,ar_280,280,837523
al_10960,10960,ar_1531,1531,5539217
al_10961,10961,ar_5898,5898,211
al_10962,10962,ar_5899,5899,1279854
al_10963,10963,ar_5453,5453,8693
al_10964,10964,ar_1855,1855,24230155
al_10965,10965,ar_5902,5902,1
al_10966,10966,ar_5903,5903,3674
al_10967,10967,ar_5904,5904,51908
al_10968,10968,ar_5905,5905,30472
al_10969,10969,ar_5906,5906,54
al_10970,10970,ar_5907,5907,157
al_10971,10971,ar_5908,5908,3474961
al_10972,10972,ar_5909,5909,9592
al_10973,10973,ar_5900,5900,31669
al_10974,10974,ar_5910,5910,968220
al_10975,10975,ar_26,26,1624415
al_10976,10976,ar_5901,5901,39149
al_10977,10977,ar_1247,1247,190
al_10978,10978,ar_5586,5586,66
al_10979,10979,ar_280,280,3682718
al_10980,10980,ar_1773,1773,6400758
al_10981,10981,ar_1773,1773,3071550
al_10982,10982,ar_5912,5912,610036
al_10983,10983,ar_5913,5913,284012
al_10984,10984,ar_1773,1773,8028
al_10985,10985,ar_5561,5561,224210
al_10986,10986,ar_3607,3607,5380565
al_10987,10987,ar_2969,2969,110626
al_10988,10988,ar_409,409,28420681
al_10989,10989,ar_2544,2544,783228
al_10990,10990,ar_325,325,713176
al_10991,10991,ar_5913,5913,418597
al_10992,10992,ar_2544,2544,493801
al_10993,10993,ar_2721,2721,238
al_10994,10994,ar_3715,3715,1393773
al_10995,10995,ar_1773,1773,3567495
al_10996,10996,ar_3370,3370,13800
al_10997,10997,ar_3721,3721,709024
al_10998,10998,ar_5318,5318,11
al_10999,10999,ar_2475,2475,165
al_11000,11000,ar_3288,3288,5206134
al_11001,11001,ar_3553,3553,3895
al_11002,11002,ar_5915,5915,452916
al_11003,11003,ar_4365,4365,12009231
al_11004,11004,ar_87,87,336572
al_11005,11005,ar_87,87,319444
al_11006,11006,ar_243,243,352853
al_11007,11007,ar_87,87,334842
al_11008,11008,ar_345,345,21923836
al_11009,11009,ar_1868,1868,2248902
al_11010,11010,ar_5918,5918,637472
al_11011,11011,ar_243,243,6165
al_11012,11012,ar_87,87,101207
al_11013,11013,ar_87,87,457484
al_11014,11014,ar_87,87,321683
al_11015,11015,ar_87,87,169028
al_11016,11016,ar_87,87,155087
al_11017,11017,ar_87,87,2455340
al_11018,11018,ar_87,87,139320
al_11019,11019,ar_87,87,85827
al_11020,11020,ar_117,117,5349
al_11021,11021,ar_5919,5919,109908
al_11022,11022,ar_4792,4792,346571
al_11023,11023,ar_157,157,4351444
al_11024,11024,ar_5920,5920,2591077
al_11025,11025,ar_5921,5921,2804310
al_11026,11026,ar_5922,5922,342101
al_11027,11027,ar_372,372,228561
al_11028,11028,ar_372,372,967625
al_11029,11029,ar_2970,2970,252332
al_11030,11030,ar_5920,5920,1103418
al_11031,11031,ar_305,305,5258718
al_11032,11032,ar_5923,5923,45
al_11033,11033,ar_289,289,20872587
al_11034,11034,ar_248,248,1530582
al_11035,11035,ar_1736,1736,11618199
al_11036,11036,ar_4438,4438,6060
al_11037,11037,ar_5926,5926,9
al_11038,11038,ar_5928,5928,616515
al_11039,11039,ar_86,86,82013
al_11040,11040,ar_5929,5929,164326
al_11041,11041,ar_551,551,6482674
al_11042,11042,ar_87,87,48977
al_11043,11043,ar_5930,5930,202029
al_11044,11044,ar_5932,5932,158711
al_11045,11045,ar_5933,5933,8094
al_11046,11046,ar_5934,5934,257696
al_11047,11047,ar_1706,1706,7450
al_11048,11048,ar_5936,5936,40548
al_11049,11049,ar_5937,5937,56977
al_11050,11050,ar_5883,5883,1016
al_11051,11051,ar_5938,5938,278501
al_11052,11052,ar_5939,5939,11
al_11053,11053,ar_5941,5941,812567
al_11054,11054,ar_5942,5942,52414
al_11055,11055,ar_5943,5943,36108
al_11056,11056,ar_5944,5944,53611
al_11057,11057,ar_5945,5945,8124
al_11058,11058,ar_5946,5946,15024342
al_11059,11059,ar_5947,5947,430465
al_11060,11060,ar_749,749,7113
al_11061,11061,ar_5948,5948,106647
al_11062,11062,ar_5946,5946,219305
al_11063,11063,ar_5942,5942,578508
al_11064,11064,ar_3957,3957,2499329
al_11065,11065,ar_5549,5549,51742649
al_11066,11066,ar_5949,5949,200469
al_11067,11067,ar_3061,3061,17616166
al_11068,11068,ar_3836,3836,687381
al_11069,11069,ar_5942,5942,42
al_11070,11070,ar_5942,5942,1336135
al_11071,11071,ar_5942,5942,80
al_11072,11072,ar_5942,5942,67748
al_11073,11073,ar_5942,5942,130667
al_11074,11074,ar_5942,5942,181195
al_11075,11075,ar_5952,5952,15577676
al_11076,11076,ar_5953,5953,2933593
al_11077,11077,ar_5954,5954,414617
al_11078,11078,ar_5955,5955,925445
al_11079,11079,ar_5942,5942,12410
al_11080,11080,ar_448,448,3167084
al_11081,11081,ar_5956,5956,1075
al_11082,11082,ar_5957,5957,232929
al_11083,11083,ar_5958,5958,138652
al_11084,11084,ar_2418,2418,116
al_11085,11085,ar_1731,1731,12202235
al_11086,11086,ar_5959,5959,367798
al_11087,11087,ar_1243,1243,7622564
al_11088,11088,ar_5960,5960,2824075
al_11089,11089,ar_5946,5946,275866
al_11090,11090,ar_4104,4104,281338
al_11091,11091,ar_5961,5961,430508
al_11092,11092,ar_5963,5963,761305
al_11093,11093,ar_323,323,69812
al_11094,11094,ar_5252,5252,679484
al_11095,11095,ar_5964,5964,1689159
al_11096,11096,ar_1849,1849,1745890
al_11097,11097,ar_5965,5965,12491
al_11098,11098,ar_1849,1849,10757508
al_11099,11099,ar_3620,3620,1563274
al_11100,11100,ar_4455,4455,14856
al_11101,11101,ar_1849,1849,22791154
al_11102,11102,ar_3238,3238,291358
al_11103,11103,ar_5966,5966,16354885
al_11104,11104,ar_3868,3868,39897
al_11105,11105,ar_3238,3238,39
al_11106,11106,ar_5967,5967,6958781
al_11107,11107,ar_5968,5968,65315
al_11108,11108,ar_5965,5965,522605
al_11109,11109,ar_4066,4066,16650045
al_11110,11110,ar_5970,5970,1142956
al_11111,11111,ar_5971,5971,1681956
al_11112,11112,ar_5973,5973,5389384
al_11113,11113,ar_5974,5974,514
al_11114,11114,ar_5975,5975,2349019
al_11115,11115,ar_3613,3613,3779055
al_11116,11116,ar_5976,5976,42042
al_11117,11117,ar_5689,5689,78215
al_11118,11118,ar_5977,5977,8829
al_11119,11119,ar_5978,5978,904
al_11120,11120,ar_5979,5979,5453277
al_11121,11121,ar_289,289,4340735
al_11122,11122,ar_5980,5980,181
al_11123,11123,ar_1697,1697,19665
al_11124,11124,ar_3239,3239,60811
al_11125,11125,ar_5252,5252,94
al_11126,11126,ar_5252,5252,374102
al_11127,11127,ar_5539,5539,4025867
al_11128,11128,ar_5252,5252,51022
al_11129,11129,ar_5981,5981,210355
al_11130,11130,ar_5982,5982,268954
al_11131,11131,ar_5981,5981,21967
al_11132,11132,ar_5982,5982,348
al_11133,11133,ar_3239,3239,16076
al_11134,11134,ar_3238,3238,1910
al_11135,11135,ar_5982,5982,36
al_11136,11136,ar_5982,5982,46757
al_11137,11137,ar_5252,5252,167842
al_11138,11138,ar_5981,5981,15012
al_11139,11139,ar_315,315,604071
al_11140,11140,ar_315,315,2066
al_11141,11141,ar_3239,3239,147650
al_11142,11142,ar_315,315,124700
al_11143,11143,ar_5326,5326,41
al_11144,11144,ar_253,253,268298
al_11145,11145,ar_315,315,11844538
al_11146,11146,ar_5252,5252,111
al_11147,11147,ar_5326,5326,1328535
al_11148,11148,ar_3238,3238,3965476
al_11149,11149,ar_2009,2009,7501201
